"rank","property_id","address","latitude","longitude","price","currency","bathrooms","bedrooms","area","land_area","zestimate","rent_zestimate","days_on_zillow","sold_date","is_zillow_owned","image","listing_type","broker_name","input","property_url","listing_url"
"55","17196300","6390 Lake Shore Dr, San Diego, CA 92119","32.79753","-117.035645","1149000.0","USD","3.0","4.0","2187.0 sqft","","1148200","4570","1","","False","https://photos.zillowstatic.com/fp/e5dc4bf1adf9182d9c47098d53f65751-p_e.jpg","House for sale","RE/MAX Connections","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6390-Lake-Shore-Dr-San-Diego-CA-92119/17196300_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"62","16800621","12061 Tivoli Park Row UNIT 2, San Diego, CA 92128","32.974663","-117.07059","720000.0","USD","2.0","3.0","1341.0 sqft","","703200","3392","4","","False","https://photos.zillowstatic.com/fp/be5537627fd5ebeda6eecdcd9b1ca555-p_e.jpg","Condo for sale","Opendoor Brokerage Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/12061-Tivoli-Park-Row-UNIT-2-San-Diego-CA-92128/16800621_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"760","16934370","4335 Napier St, San Diego, CA 92110","32.7827","-117.20359","2665000.0","USD","4.0","4.0","2870.0 sqft","","2562528","8852","","","False","https://photos.zillowstatic.com/fp/be7a95aa450cf655f853f456d01e649a-p_e.jpg","House for sale","Agents of Architecture, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4335-Napier-St-San-Diego-CA-92110/16934370_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"264","16766216","12855 Caminito De Las Olas, Del Mar, CA 92014","32.93556","-117.25239","1950000.0","USD","3.0","4.0","1984.0 sqft","","1954300","7246","","","False","https://photos.zillowstatic.com/fp/327a19da1e19373ea4e38647ab0f8033-p_e.jpg","Townhouse for sale","eXp Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/12855-Caminito-De-Las-Olas-Del-Mar-CA-92014/16766216_zpid/","https://www.zillow.com/san-diego-ca/7_p/"
"575","16913383","4813 Bella Pacific Row UNIT 106, San Diego, CA 92109","32.8099","-117.22062","888000.0","USD","2.0","5.0","1288.0 sqft","","896000","4588","26","","False","https://photos.zillowstatic.com/fp/3034072ce78920fb0079c19a8fc8114b-p_e.jpg","Condo for sale","The Jake May Team, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4813-Bella-Pacific-Row-UNIT-106-San-Diego-CA-92109/16913383_zpid/","https://www.zillow.com/san-diego-ca/15_p/"
"504","2060233015","10553 Coupland Way, San Diego, CA 92126","32.898293","-117.16741","999800.0","USD","3.0","2.0","1686.0 sqft","","","","","","False","https://photos.zillowstatic.com/fp/7d17ad7ccb18f06bc92b9eb40a820081-p_e.jpg","Townhouse for sale","Keller Williams Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/10553-Coupland-Way-San-Diego-CA-92126/2060233015_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"200","16955641","4104 Alabama St, San Diego, CA 92104","32.752316","-117.14277","849900.0","USD","1.0","2.0","888.0 sqft","","850006","3427","","","False","https://photos.zillowstatic.com/fp/e63e78a6ec1fd2b8145d25a2bab67a6a-p_e.jpg","House for sale","Pemberley Realty Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4104-Alabama-St-San-Diego-CA-92104/16955641_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"375","59309674","14716 Via Mantova, San Diego, CA 92127","32.991447","-117.16139","1729000.0","USD","3.0","3.0","2588.0 sqft","","1730300","5455","","","False","https://photos.zillowstatic.com/fp/884e1722891f87876f53d2feedb6fe65-p_e.jpg","House for sale","Pacific Sotheby's Int'l Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/14716-Via-Mantova-San-Diego-CA-92127/59309674_zpid/","https://www.zillow.com/san-diego-ca/10_p/"
"141","63659126","7451 Hillside Dr, La Jolla, CA 92037","32.844624","-117.25556","13900000.0","USD","6.0","6.0","9022.0 sqft","","14917415","44409","","","False","https://photos.zillowstatic.com/fp/cd64612c7bcfef38138926992e406d98-p_e.jpg","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7451-Hillside-Dr-La-Jolla-CA-92037/63659126_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"178","81963629","522 62nd St UNIT 28, San Diego, CA 92114","32.71051","-117.0644","549000.0","USD","3.0","3.0","1060.0 sqft","","529200","2997","1","","False","https://photos.zillowstatic.com/fp/9325200d0b37e0e0a8ef6f211f21847e-p_e.jpg","Condo for sale","Gemstone Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/522-62nd-St-UNIT-28-San-Diego-CA-92114/81963629_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"758","2061589192","4045 Van Dyke Ave, San Diego, CA 92105","32.750458","-117.10286","1325000.0","USD","4.0","6.0","3000.0 sqft","","","","","","False","https://photos.zillowstatic.com/fp/d787c2f6a18f7f81ab57c8740450ef26-p_e.jpg","Multi-family home for sale","South Coast Commercial, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4045-Van-Dyke-Ave-San-Diego-CA-92105/2061589192_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"147","16811104","13155 Wimberly Sq UNIT 278, San Diego, CA 92128","32.95829","-117.094765","549000.0","USD","2.0","2.0","907.0 sqft","","552900","2849","","","False","https://photos.zillowstatic.com/fp/667e9038e0b8dda1585986a33c325fe3-p_e.jpg","House for sale","Carefree Realty & Management","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/13155-Wimberly-Sq-UNIT-278-San-Diego-CA-92128/16811104_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"353","60552060","16112 Cayenne Creek Pl, San Diego, CA 92127","33.00398","-117.107056","1999999.0","USD","4.0","5.0","3530.0 sqft","","1973600","6447","","","False","https://photos.zillowstatic.com/fp/05ecdbae61b40e5cb251675f21055003-p_e.jpg","House for sale","Coldwell Banker Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16112-Cayenne-Creek-Pl-San-Diego-CA-92127/60552060_zpid/","https://www.zillow.com/san-diego-ca/9_p/"
"738","2096683839","888 E St #3504, San Diego, CA 92101","32.7151","-117.170586","3695000.0","USD","3.0","3.0","2450.0 sqft","","3695007","10620","15","","False","https://photos.zillowstatic.com/fp/994acc63934ddb777f5934cad0daf473-p_e.jpg","Condo for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/888-E-St-3504-San-Diego-CA-92101/2096683839_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"152","82939842","1951 47th St SPACE 113, San Diego, CA 92102","32.72642","-117.09204","240000.0","USD","2.0","3.0","1404.0 sqft","","238400","3234","60","","False","https://photos.zillowstatic.com/fp/ba2d53c89f54022196a130bc15eaa60e-p_e.jpg","Home for sale","","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1951-47th-St-SPACE-113-San-Diego-CA-92102/82939842_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"138","16813115","12245 Briar Knoll Way, San Diego, CA 92128","32.94137","-117.082504","1850000.0","USD","4.0","5.0","3454.0 sqft","","1850004","6410","","","False","https://photos.zillowstatic.com/fp/eec4727afa477a4815949b5208cfc401-p_e.jpg","House for sale","The Oppenheim Group","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/12245-Briar-Knoll-Way-San-Diego-CA-92128/16813115_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"484","16798012","14092 Chicarita Creek Rd, San Diego, CA 92128","32.974884","-117.08794","995000.0","USD","2.0","3.0","1289.0 sqft","","999779","3499","","","False","https://photos.zillowstatic.com/fp/a2eadd8d00bfd99f88fecb8fa2009ab8-p_e.jpg","House for sale","Keller Williams SD Metro","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/14092-Chicarita-Creek-Rd-San-Diego-CA-92128/16798012_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"118","16788821","8032 Kenova St, San Diego, CA 92126","32.909786","-117.1505","888000.0","USD","2.0","3.0","1316.0 sqft","","","","","","False","https://photos.zillowstatic.com/fp/22b78776dc89622f44d06930e3007bce-p_e.jpg","House for sale","RC Realty of San Diego","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/8032-Kenova-St-San-Diego-CA-92126/16788821_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"715","333211259","2604 5th Ave #901, San Diego, CA 92103","32.732746","-117.16059","4395000.0","USD","3.0","2.0","3995.0 sqft","","4345700","13864","","","False","https://photos.zillowstatic.com/fp/7cab315308ee11d0573d784cb27bf5e7-p_e.jpg","Condo for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2604-5th-Ave-901-San-Diego-CA-92103/333211259_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"800","16847708","939 Coast Blvd UNIT 8C, La Jolla, CA 92037","32.847897","-117.2762","3495000.0","USD","2.0","2.0","1841.0 sqft","","3378300","9150","","","False","https://photos.zillowstatic.com/fp/20e0b77f916c158516cbd939ec3d4c54-p_e.jpg","Condo for sale","Willis Allen Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/939-Coast-Blvd-UNIT-8C-La-Jolla-CA-92037/16847708_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"614","63144423","12550 Carmel Creek Rd UNIT 101, San Diego, CA 92130","32.94408","-117.230705","691000.0","USD","2.0","2.0","864.0 sqft","","707600","2792","","","False","https://photos.zillowstatic.com/fp/3d4dd2665d910ac37a1c23042c003917-p_e.jpg","Condo for sale","Opendoor Brokerage Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/12550-Carmel-Creek-Rd-UNIT-101-San-Diego-CA-92130/63144423_zpid/","https://www.zillow.com/san-diego-ca/16_p/"
"289","17089795","6775 Madrone Ave, San Diego, CA 92114","32.70855","-117.05207","695000.0","USD","2.0","4.0","1640.0 sqft","","695000","4117","35","","False","https://photos.zillowstatic.com/fp/a39ea77e6cb9c3daec297c1d5262a541-p_e.jpg","House for sale","Woods Real Estate Services Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6775-Madrone-Ave-San-Diego-CA-92114/17089795_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"558","16867456","10530 Rookwood Dr, San Diego, CA 92131","32.903572","-117.1048","1590000.0","USD","3.0","4.0","2420.0 sqft","","1609000","4964","","","False","https://photos.zillowstatic.com/fp/c00cb30773a993cdd6c8fe79249fb5b6-p_e.jpg","House for sale","ERA Ranch & Sea Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/10530-Rookwood-Dr-San-Diego-CA-92131/16867456_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"102","52514075","4199 Combe Way, San Diego, CA 92122","32.85442","-117.20022","1875000.0","USD","4.0","6.0","2716.0 sqft","","1875010","8429","","","False","https://photos.zillowstatic.com/fp/9b2b67d2b8f394b0b6ef6adffdaf4b07-p_e.jpg","House for sale","Frank Atrash Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4199-Combe-Way-San-Diego-CA-92122/52514075_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"665","16837000","4018 Nobel Dr UNIT 205, San Diego, CA 92122","32.86857","-117.22036","819000.0","USD","2.0","2.0","1049.0 sqft","","819005","3314","7","","False","https://photos.zillowstatic.com/fp/ca6e5d46888a8c3dcda11e57d8edaf5c-p_e.jpg","Condo for sale","Dan McCoy Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4018-Nobel-Dr-UNIT-205-San-Diego-CA-92122/16837000_zpid/","https://www.zillow.com/san-diego-ca/17_p/"
"369","16843823","6194 Agee St UNIT 64, San Diego, CA 92122","32.853024","-117.20134","642000.0","USD","2.0","2.0","956.0 sqft","","581500","2799","","","False","https://photos.zillowstatic.com/fp/719c8336701cf853582dcc84edbb6530-p_e.jpg","Condo for sale","Real Estate eBroker Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6194-Agee-St-UNIT-64-San-Diego-CA-92122/16843823_zpid/","https://www.zillow.com/san-diego-ca/10_p/"
"40","52518083","4633 Collwood Ln, San Diego, CA 92115","32.766335","-117.08482","738000.0","USD","3.0","3.0","2087.0 sqft","","726600","4413","","","False","https://photos.zillowstatic.com/fp/171c756c33727ef5ee4ebf30a4f54f76-p_e.jpg","Townhouse for sale","Coldwell Banker Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4633-Collwood-Ln-San-Diego-CA-92115/52518083_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"795","16832482","10290 Black Mountain Rd APT 213, San Diego, CA 92126","32.90392","-117.12496","415000.0","USD","1.0","1.0","686.0 sqft","","419700","2240","30","","False","https://photos.zillowstatic.com/fp/aa61a66a2d0a94a110e0894dd164b9f8-p_e.jpg","Condo for sale","Bro N Sis Real Estate Global","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/10290-Black-Mountain-Rd-APT-213-San-Diego-CA-92126/16832482_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"9","16745515","16010 Caminito Tomas, San Diego, CA 92128","33.00699","-117.079185","779000.0","USD","3.0","3.0","1554.0 sqft","","772700","3499","","","False","https://photos.zillowstatic.com/fp/b2699ab97fd0bb11c239f0be61d8f0c2-p_e.jpg","Condo for sale","Coldwell Banker West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16010-Caminito-Tomas-San-Diego-CA-92128/16745515_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"174","16745557","16017 Caminito De Las Noches, San Diego, CA 92128","33.00637","-117.078445","779000.0","USD","3.0","3.0","1554.0 sqft","","856900","3494","","","False","https://photos.zillowstatic.com/fp/44e39a79afd643fe0801d8f9d3327c88-p_e.jpg","Condo for sale","Coldwell Banker Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/16017-Caminito-De-Las-Noches-San-Diego-CA-92128/16745557_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"271","52512261","5874 Oceanview Ridge Ln, San Diego, CA 92121","32.91511","-117.19118","1395000.0","USD","3.0","5.0","2432.0 sqft","","1396163","6320","","","False","https://photos.zillowstatic.com/fp/6ca0ea32a2b972d02906780dc3d24909-p_e.jpg","House for sale","Robert Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5874-Oceanview-Ridge-Ln-San-Diego-CA-92121/52512261_zpid/","https://www.zillow.com/san-diego-ca/7_p/"
"75","16916401","5289 Mount Alifan Dr, San Diego, CA 92111","32.816105","-117.18325","775000.0","USD","2.0","3.0","1686.0 sqft","","775000","3995","","","False","https://photos.zillowstatic.com/fp/d1ca5b93520e82d9e6a7a1e7e038efe9-p_e.jpg","Townhouse for sale","Kenneth Donaghy, Broker","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5289-Mount-Alifan-Dr-San-Diego-CA-92111/16916401_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"561","16766187","2734 Caminito Verdugo, Del Mar, CA 92014","32.935085","-117.24313","990000.0","USD","2.0","2.0","1150.0 sqft","","990000","3639","","","False","https://photos.zillowstatic.com/fp/c963e32840d27dfb31fd058282505f96-p_e.jpg","Coming soon","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2734-Caminito-Verdugo-Del-Mar-CA-92014/16766187_zpid/","https://www.zillow.com/san-diego-ca/15_p/"
"245","16777045","4184 Corte De La Siena, San Diego, CA 92130","32.94734","-117.22551","1349900.0","USD","3.0","3.0","1559.0 sqft","","1351497","4300","","","False","https://photos.zillowstatic.com/fp/1442251656587ed3cc7288405941adeb-p_e.jpg","Multi-family home for sale","Luxe Pacific Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4184-Corte-De-La-Siena-San-Diego-CA-92130/16777045_zpid/","https://www.zillow.com/san-diego-ca/7_p/"
"56","2063468325","500 W Harbor Dr W #507, San Diego, CA 92101","","","779999.0","USD","1.0","1.0","879.0 sqft","","","","1","","False","https://photos.zillowstatic.com/fp/cdd74ec64e11ce72406481c857ff91a9-p_e.jpg","Condo for sale","Darling Homes & Estates","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/500-W-Harbor-Dr-W-507-San-Diego-CA-92101/2063468325_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"414","16778031","12505 El Camino Real UNIT A, San Diego, CA 92130","32.946","-117.23775","1185000.0","USD","3.0","3.0","1568.0 sqft","","1194400","4229","","","False","https://photos.zillowstatic.com/fp/1e46f781b1dd2dfdb528714dd53cc8f1-p_e.jpg","Townhouse for sale","SunTrust Homes","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/12505-El-Camino-Real-UNIT-A-San-Diego-CA-92130/16778031_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
"222","79975536","4168 44th St UNIT 7, San Diego, CA 92105","32.752712","-117.100075","485000.0","USD","2.0","2.0","912.0 sqft","","485200","2799","34","","False","https://photos.zillowstatic.com/fp/2d53f9973b21f1b957a5337200560d03-p_e.jpg","Condo for sale","Berkshire Hathaway HomeServices California Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4168-44th-St-UNIT-7-San-Diego-CA-92105/79975536_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"651","250192758","6214 Sunrose Crest Way, San Diego, CA 92130","32.969067","-117.189026","3299000.0","USD","6.0","5.0","4035.0 sqft","","3239747","11736","29","","False","https://photos.zillowstatic.com/fp/4408e4ba739af5ca42efde29d0fccffa-p_e.jpg","House for sale","San Diego Sunrise Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6214-Sunrose-Crest-Way-San-Diego-CA-92130/250192758_zpid/","https://www.zillow.com/san-diego-ca/17_p/"
"535","16770117","3609 Bernwood Pl UNIT 85, San Diego, CA 92130","32.955555","-117.23585","650000.0","USD","1.0","1.0","594.0 sqft","","657400","2889","","","False","https://photos.zillowstatic.com/fp/7c890acc767c9df583a1c37578f5b663-p_e.jpg","Condo for sale","Windermere Homes & Estates","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3609-Bernwood-Pl-UNIT-85-San-Diego-CA-92130/16770117_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"456","17201548","17161 Alva Rd UNIT 1211, San Diego, CA 92127","33.02826","-117.10503","465000.0","USD","1.0","1.0","745.0 sqft","","465400","2300","","","False","https://photos.zillowstatic.com/fp/6def7f5b428cbfc8a1cc38f28f0bdd1a-p_e.jpg","Condo for sale","HomeSmart Realty West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/17161-Alva-Rd-UNIT-1211-San-Diego-CA-92127/17201548_zpid/","https://www.zillow.com/san-diego-ca/12_p/"
"132","16919423","3591 Ruffin Rd UNIT 126, San Diego, CA 92123","32.80875","-117.12826","470000.0","USD","2.0","3.0","1080.0 sqft","","472014","3284","7","","False","https://photos.zillowstatic.com/fp/c6ce7cde0fb9dc9b2c7bfa1359dc3b40-p_e.jpg","Condo for sale","Century 21 Award","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3591-Ruffin-Rd-UNIT-126-San-Diego-CA-92123/16919423_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"610","70597930","1021 Scott St APT 225, San Diego, CA 92106","32.719666","-117.23102","449000.0","USD","1.0","0.0","288.0 sqft","","449001","3583","70","","False","https://photos.zillowstatic.com/fp/4fc68efbdc1a2df65d7cede52946af09-p_e.jpg","Condo for sale","Scott & Quinn Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1021-Scott-St-APT-225-San-Diego-CA-92106/70597930_zpid/","https://www.zillow.com/san-diego-ca/16_p/"
"97","70597438","4204 45th St UNIT 8, San Diego, CA 92115","32.753433","-117.09791","329000.0","USD","1.0","1.0","388.0 sqft","","337300","1794","","","False","https://photos.zillowstatic.com/fp/ff1bfb2963cfa141019542da606c4bc0-p_e.jpg","Condo for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4204-45th-St-UNIT-8-San-Diego-CA-92115/70597438_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"555","2060930762","10916-18 New Salem Ct, San Diego, CA 92126","32.916504","-117.15312","1575000.0","USD","4.0","5.0","2645.0 sqft","","","","","","False","https://photos.zillowstatic.com/fp/4bfbe2ae8a3c5b1a634038dba57c0c7d-p_e.jpg","House for sale","SD Homes","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/10916-18-New-Salem-Ct-San-Diego-CA-92126/2060930762_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"714","16971119","3670 8th Ave, San Diego, CA 92103","32.74452","-117.157524","1877000.0","USD","3.0","4.0","3382.0 sqft","","1877003","6617","","","False","https://photos.zillowstatic.com/fp/910bfe2b81e28333418b6c7fd348b58f-p_e.jpg","House for sale","The Correia Group","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3670-8th-Ave-San-Diego-CA-92103/16971119_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"668","16847736","939 Coast Blvd UNIT 11H, La Jolla, CA 92037","32.847897","-117.2762","2195000.0","USD","2.0","3.0","1608.0 sqft","","2204800","8689","10","","False","https://photos.zillowstatic.com/fp/5c75bacc429cccb34cf3657164d7d280-p_e.jpg","Condo for sale","Berkshire Hathaway HomeService","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/939-Coast-Blvd-UNIT-11H-La-Jolla-CA-92037/16847736_zpid/","https://www.zillow.com/san-diego-ca/17_p/"
"627","17082031","1658-60 Republic St, San Diego, CA 92114","32.723595","-117.06494","899000.0","USD","2.0","4.0","2120.0 sqft","","903100","2920","","","False","https://photos.zillowstatic.com/fp/6613b2d7edd38b390c1b5310a0b8a253-p_e.jpg","House for sale","eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1658-60-Republic-St-San-Diego-CA-92114/17082031_zpid/","https://www.zillow.com/san-diego-ca/16_p/"
"471","16840814","3342 Caminito Gandara, La Jolla, CA 92037","32.854225","-117.23379","999000.0","USD","3.0","3.0","1500.0 sqft","","1100600","4600","","","False","https://photos.zillowstatic.com/fp/20c2ed7df39ee459bbd03693e93847d3-p_e.jpg","Condo for sale","EpicPoint Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3342-Caminito-Gandara-La-Jolla-CA-92037/16840814_zpid/","https://www.zillow.com/san-diego-ca/12_p/"
"683","82935890","1654 Union St, San Diego, CA 92101","32.722645","-117.165886","1654000.0","USD","2.0","3.0","1337.0 sqft","","1619400","4974","97","","False","https://photos.zillowstatic.com/fp/b01c48ad8496a047362e1610a24db7b2-p_e.jpg","House for sale","Century 21 Award","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1654-Union-St-San-Diego-CA-92101/82935890_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"217","295356619","4833-35 Lantana Dr, San Diego, CA 92105","32.74544","-117.09106","925000.0","USD","4.0","5.0","2150.0 sqft","","962000","6199","","","False","https://photos.zillowstatic.com/fp/a5a08c879f56296b859f5c5e5a65abe2-p_e.jpg","Multi-family home for sale","HomeSmart Realty West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4833-35-Lantana-Dr-San-Diego-CA-92105/295356619_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"338","16941751","1065 Fresno St APT 15, San Diego, CA 92110","32.76605","-117.18723","675000.0","USD","2.0","2.0","1358.0 sqft","","675096","3858","","","False","https://photos.zillowstatic.com/fp/694fcb6a2126154ee5988f5551eb2ccc-p_e.jpg","Condo for sale","Redfin Corporation","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1065-Fresno-St-APT-15-San-Diego-CA-92110/16941751_zpid/","https://www.zillow.com/san-diego-ca/9_p/"
"434","16992450","4196 Rochester Rd, San Diego, CA 92116","32.769028","-117.1041","2175000.0","USD","3.0","3.0","1631.0 sqft","","2175000","4170","","","False","https://photos.zillowstatic.com/fp/8a24fbe85a7732cabfc61397948f05d5-p_e.jpg","Coming soon","Tristani Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4196-Rochester-Rd-San-Diego-CA-92116/16992450_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
"550","16929339","2851 Mimika Pl, San Diego, CA 92111","32.796204","-117.169174","899999.0","USD","3.0","4.0","1475.0 sqft","","901300","4495","20","","False","https://photos.zillowstatic.com/fp/3981b0c9f7ecc96a3ee5025acb6e434d-p_e.jpg","House for sale","Top Notch Realty, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2851-Mimika-Pl-San-Diego-CA-92111/16929339_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"228","17204038","9636 Claiborne Sq, La Jolla, CA 92037","32.880512","-117.24483","1795000.0","USD","3.0","4.0","2685.0 sqft","","1775489","7700","","","False","https://photos.zillowstatic.com/fp/5f2efb28087a40ed2eaea137517df20f-p_e.jpg","House for sale","PRESTIGE PROPERTIES ENT INC.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/9636-Claiborne-Sq-La-Jolla-CA-92037/17204038_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"519","81962328","7890 Coconut Grove Ct, San Diego, CA 92127","33.026085","-117.16016","4350000.0","USD","6.0","5.0","5613.0 sqft","","4143646","14096","62","","False","https://photos.zillowstatic.com/fp/274449015100ed2fb98b4ca48da40525-p_e.jpg","House for sale","HomeSmart Realty West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7890-Coconut-Grove-Ct-San-Diego-CA-92127/81962328_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"659","333211919","2460 Community Ln UNIT 1, San Diego, CA 92108","32.77921","-117.14554","975000.0","USD","2.0","2.0","1232.0 sqft","","975000","3606","","","False","https://photos.zillowstatic.com/fp/51be3cec00792e5ec1ec3387b06ef76f-p_e.jpg","Condo for sale","Redfin Corporation","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2460-Community-Ln-UNIT-1-San-Diego-CA-92108/333211919_zpid/","https://www.zillow.com/san-diego-ca/17_p/"
